time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-4.609013250811509,-4.141442136321823,27.511116448022157,5.873978520514758,6.164454329442183,0.0,-1.1302364684573614,-4.820531546519396,5.612354926631695,-0.20404580399377642,-0.16275190598121694,0.0,465.1671473103703,465.1485157118895,466.5124868730888,465.226610576362
4.559999999999991,-4.674810966856083,-4.43803387404356,27.846566520590102,5.861541928865687,6.154486644065823,0.0,-1.0622124582006076,-5.066761906172162,5.568308706105425,-0.2146653249973016,-0.17390711267528547,0.0,453.75001394845305,452.82744016004835,454.2261669408888,453.33205651259703
4.6199999999999894,-4.736112522636069,-4.750360234428988,28.180884717562762,5.848452809110874,6.143810113939214,0.0,-0.9802721335888446,-5.344990779562252,5.574142842532112,-0.22622453333438997,-0.1875496980337494,0.0,472.847888824432,471.76675652646134,473.4991963445651,472.56476026505044
4.679999999999988,-4.792444917475642,-5.079161843938025,28.51439818010304,5.835424327339652,6.132684809189282,0.0,-0.8965577677289537,-5.615960293113581,5.541640739926318,-0.2033598867330675,-0.18147923609261596,0.0,462.8462320192262,463.292009396888,462.55873921920903,464.311249104376
4.739999999999987,-4.8432347965415,-5.4253491740782405,28.847669068948097,5.822666620500415,6.121768718904677,0.0,-0.7955157656650641,-5.9243359018611,5.5655711335229,-0.24693603546024115,-0.18286054011588299,0.0,485.4702203737324,485.33756993825796,486.37018358879794,483.05178519605835
4.799999999999986,-4.887462382501932,-5.791049728982308,29.183702707527427,5.80776632771995,6.110567744873276,0.0,-0.6778014565816673,-6.266477669108374,5.633095713808867,-0.2512947459442525,-0.19568472865673048,0.0,503.9553978390861,502.9978143335127,503.33413758683065,502.9645686271889
4.859999999999984,-4.925114068569025,-6.175667377317627,29.519873346160352,5.792929825956863,6.099067250726279,0.0,-0.5763695568962474,-6.555018231697704,5.571023319156651,-0.2402649382795693,-0.1846768817212266,0.0,465.5127096080204,466.3395043433804,465.1832460646883,465.9880806831993
4.919999999999983,-4.957129708576107,-6.576208066055845,29.8490822838263,5.779036758014705,6.087625660082605,0.0,-0.49002397609429094,-6.797335288463466,5.401837777449145,-0.21820725013087913,-0.20676912147401474,0.0,431.11869127982476,429.2099450820603,430.30624470718595,432.1143310678276
4.979999999999982,-4.983264944820852,-6.992773643888275,30.17030683437531,5.766192032109785,6.075311510154304,0.0,-0.38024288897457303,-7.088951999919872,5.304223856629125,-0.2069007925647679,-0.2023380041238032,0.0,458.304936766964,458.61713447488876,459.28319177406365,460.13565201857796
5.0399999999999805,-5.0033684052129175,-7.425274568292224,30.48238859345773,5.754165849472642,6.063355137071955,0.0,-0.28904058182722303,-7.328688636809179,5.097896961723355,-0.18992758805793522,-0.19376479862811488,0.0,421.55964969493965,422.25881852699865,420.81897611080905,422.2441216669529
